State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
OH,Ohio,2016,August,12 month-ending,Number of Deaths,"117,988",100,0,
OH,Ohio,2016,September,12 month-ending,Number of Deaths,"118,330",100,0,
OH,Ohio,2016,October,12 month-ending,Number of Deaths,"118,500",100,0,
OH,Ohio,2016,November,12 month-ending,Number of Deaths,"118,749",100,0,
OH,Ohio,2016,December,12 month-ending,Number of Deaths,"119,618",100,0,
OH,Ohio,2017,January,12 month-ending,Number of Deaths,"120,602",100,0,*Likely underreported due to incomplete data
OH,Ohio,2017,February,12 month-ending,Number of Deaths,"121,160",100,0,*Likely underreported due to incomplete data
OH,Ohio,2017,March,12 month-ending,Number of Deaths,"121,678",100,0,*Likely underreported due to incomplete data
OH,Ohio,2017,April,12 month-ending,Number of Deaths,"121,842",100,0,*Likely underreported due to incomplete data
OH,Ohio,2017,May,12 month-ending,Number of Deaths,"122,143",100,0,*Likely underreported due to incomplete data
OH,Ohio,2017,June,12 month-ending,Number of Deaths,"122,467",100,0,*Likely underreported due to incomplete data
OH,Ohio,2017,July,12 month-ending,Number of Deaths,"122,634",100,0.1,*Likely underreported due to incomplete data
OH,Ohio,2017,August,12 month-ending,Number of Deaths,"122,878",100,0.1,*Likely underreported due to incomplete data
OH,Ohio,2015,January,12 month-ending,Number of Drug Overdose Deaths,"2,829",100,0,
OH,Ohio,2015,February,12 month-ending,Number of Drug Overdose Deaths,"2,828",100,0,
OH,Ohio,2015,March,12 month-ending,Number of Drug Overdose Deaths,"2,843",100,0,
OH,Ohio,2015,April,12 month-ending,Number of Drug Overdose Deaths,"2,955",100,0,
OH,Ohio,2015,May,12 month-ending,Number of Drug Overdose Deaths,"3,054",100,0,
OH,Ohio,2015,June,12 month-ending,Number of Drug Overdose Deaths,"3,051",100,0,
OH,Ohio,2015,July,12 month-ending,Number of Drug Overdose Deaths,"3,128",100,0,
OH,Ohio,2015,August,12 month-ending,Number of Drug Overdose Deaths,"3,153",100,0,
OH,Ohio,2015,September,12 month-ending,Number of Drug Overdose Deaths,"3,196",100,0,
OH,Ohio,2015,October,12 month-ending,Number of Drug Overdose Deaths,"3,222",100,0,
OH,Ohio,2015,November,12 month-ending,Number of Drug Overdose Deaths,"3,298",100,0,
OH,Ohio,2015,December,12 month-ending,Number of Drug Overdose Deaths,"3,336",100,0,
OH,Ohio,2016,January,12 month-ending,Number of Drug Overdose Deaths,"3,398",100,0,
OH,Ohio,2016,February,12 month-ending,Number of Drug Overdose Deaths,"3,452",100,0,
OH,Ohio,2016,March,12 month-ending,Number of Drug Overdose Deaths,"3,542",100,0,
OH,Ohio,2016,April,12 month-ending,Number of Drug Overdose Deaths,"3,575",100,0,
OH,Ohio,2016,May,12 month-ending,Number of Drug Overdose Deaths,"3,606",100,0,
OH,Ohio,2016,June,12 month-ending,Number of Drug Overdose Deaths,"3,652",100,0,
OH,Ohio,2016,July,12 month-ending,Number of Drug Overdose Deaths,"3,763",100,0,
OH,Ohio,2016,August,12 month-ending,Number of Drug Overdose Deaths,"3,857",100,0,
OH,Ohio,2016,September,12 month-ending,Number of Drug Overdose Deaths,"4,000",100,0,
OH,Ohio,2016,October,12 month-ending,Number of Drug Overdose Deaths,"4,121",100,0,
OH,Ohio,2016,November,12 month-ending,Number of Drug Overdose Deaths,"4,211",100,0,
OH,Ohio,2016,December,12 month-ending,Number of Drug Overdose Deaths,"4,326",100,0,
OH,Ohio,2017,January,12 month-ending,Number of Drug Overdose Deaths,"4,501",100,0,*Likely underreported due to incomplete data
OH,Ohio,2017,February,12 month-ending,Number of Drug Overdose Deaths,"4,709",100,0,*Likely underreported due to incomplete data
OH,Ohio,2017,March,12 month-ending,Number of Drug Overdose Deaths,"4,787",100,0,*Likely underreported due to incomplete data
OH,Ohio,2017,April,12 month-ending,Number of Drug Overdose Deaths,"4,971",100,0,*Likely underreported due to incomplete data
OH,Ohio,2017,May,12 month-ending,Number of Drug Overdose Deaths,"5,138",100,0,*Likely underreported due to incomplete data
OH,Ohio,2017,June,12 month-ending,Number of Drug Overdose Deaths,"5,285",100,0,*Likely underreported due to incomplete data
OH,Ohio,2017,July,12 month-ending,Number of Drug Overdose Deaths,"5,273",100,0.1,*Likely underreported due to incomplete data
OH,Ohio,2017,August,12 month-ending,Number of Drug Overdose Deaths,"5,234",100,0.1,*Likely underreported due to incomplete data
OK,Oklahoma,2015,January,12 month-ending,Cocaine (T40.5),20,100,0,
OK,Oklahoma,2015,February,12 month-ending,Cocaine (T40.5),27,100,0,
OK,Oklahoma,2015,March,12 month-ending,Cocaine (T40.5),32,100,0,
OK,Oklahoma,2015,April,12 month-ending,Cocaine (T40.5),32,100,0,
OK,Oklahoma,2015,May,12 month-ending,Cocaine (T40.5),33,100,0,
OK,Oklahoma,2015,June,12 month-ending,Cocaine (T40.5),30,100,0,
OK,Oklahoma,2015,July,12 month-ending,Cocaine (T40.5),31,100,0,
OK,Oklahoma,2015,August,12 month-ending,Cocaine (T40.5),29,100,0,
OK,Oklahoma,2015,September,12 month-ending,Cocaine (T40.5),29,100,0,
OK,Oklahoma,2015,October,12 month-ending,Cocaine (T40.5),30,100,0,
OK,Oklahoma,2015,November,12 month-ending,Cocaine (T40.5),30,100,0,
OK,Oklahoma,2015,December,12 month-ending,Cocaine (T40.5),30,100,0,
OK,Oklahoma,2016,January,12 month-ending,Cocaine (T40.5),29,100,0,
OK,Oklahoma,2016,February,12 month-ending,Cocaine (T40.5),24,100,0,
OK,Oklahoma,2016,March,12 month-ending,Cocaine (T40.5),22,100,0,
OK,Oklahoma,2016,April,12 month-ending,Cocaine (T40.5),24,100,0,
OK,Oklahoma,2016,May,12 month-ending,Cocaine (T40.5),26,100,0,
OK,Oklahoma,2016,June,12 month-ending,Cocaine (T40.5),24,100,0,
OK,Oklahoma,2016,July,12 month-ending,Cocaine (T40.5),27,100,0,
OK,Oklahoma,2016,August,12 month-ending,Cocaine (T40.5),26,100,0,
OK,Oklahoma,2016,September,12 month-ending,Cocaine (T40.5),27,100,0,
OK,Oklahoma,2016,October,12 month-ending,Cocaine (T40.5),30,100,0,
OK,Oklahoma,2016,November,12 month-ending,Cocaine (T40.5),32,100,0,
OK,Oklahoma,2016,December,12 month-ending,Cocaine (T40.5),30,100,0,
OK,Oklahoma,2017,January,12 month-ending,Cocaine (T40.5),32,100,0,*Likely underreported due to incomplete data
OK,Oklahoma,2017,February,12 month-ending,Cocaine (T40.5),31,100,0,*Likely underreported due to incomplete data
OK,Oklahoma,2017,March,12 month-ending,Cocaine (T40.5),33,100,0,*Likely underreported due to incomplete data
OK,Oklahoma,2017,April,12 month-ending,Cocaine (T40.5),36,100,0,*Likely underreported due to incomplete data
OK,Oklahoma,2017,May,12 month-ending,Cocaine (T40.5),36,100,0,*Likely underreported due to incomplete data
OK,Oklahoma,2017,June,12 month-ending,Cocaine (T40.5),41,100,0,*Likely underreported due to incomplete data
OK,Oklahoma,2017,July,12 month-ending,Cocaine (T40.5),40,100,0.1,*Likely underreported due to incomplete data
OK,Oklahoma,2017,August,12 month-ending,Cocaine (T40.5),44,100,0.1,*Likely underreported due to incomplete data
OK,Oklahoma,2015,January,12 month-ending,Heroin (T40.1),27,100,0,
OK,Oklahoma,2015,February,12 month-ending,Heroin (T40.1),27,100,0,
OK,Oklahoma,2015,March,12 month-ending,Heroin (T40.1),28,100,0,
OK,Oklahoma,2015,April,12 month-ending,Heroin (T40.1),29,100,0,
OK,Oklahoma,2015,May,12 month-ending,Heroin (T40.1),27,100,0,
OK,Oklahoma,2015,June,12 month-ending,Heroin (T40.1),26,100,0,
OK,Oklahoma,2015,July,12 month-ending,Heroin (T40.1),26,100,0,
OK,Oklahoma,2015,August,12 month-ending,Heroin (T40.1),25,100,0,
OK,Oklahoma,2015,September,12 month-ending,Heroin (T40.1),23,100,0,
OK,Oklahoma,2015,October,12 month-ending,Heroin (T40.1),24,100,0,
OK,Oklahoma,2015,November,12 month-ending,Heroin (T40.1),28,100,0,
OK,Oklahoma,2015,December,12 month-ending,Heroin (T40.1),32,100,0,
OK,Oklahoma,2016,January,12 month-ending,Heroin (T40.1),34,100,0,
OK,Oklahoma,2016,February,12 month-ending,Heroin (T40.1),34,100,0,
OK,Oklahoma,2016,March,12 month-ending,Heroin (T40.1),34,100,0,
OK,Oklahoma,2016,April,12 month-ending,Heroin (T40.1),38,100,0,
OK,Oklahoma,2016,May,12 month-ending,Heroin (T40.1),45,100,0,
OK,Oklahoma,2016,June,12 month-ending,Heroin (T40.1),44,100,0,
OK,Oklahoma,2016,July,12 month-ending,Heroin (T40.1),46,100,0,
OK,Oklahoma,2016,August,12 month-ending,Heroin (T40.1),47,100,0,
OK,Oklahoma,2016,September,12 month-ending,Heroin (T40.1),50,100,0,
OK,Oklahoma,2016,October,12 month-ending,Heroin (T40.1),52,100,0,
OK,Oklahoma,2016,November,12 month-ending,Heroin (T40.1),51,100,0,
OK,Oklahoma,2016,December,12 month-ending,Heroin (T40.1),48,100,0,
OK,Oklahoma,2017,January,12 month-ending,Heroin (T40.1),51,100,0,*Likely underreported due to incomplete data
OK,Oklahoma,2017,February,12 month-ending,Heroin (T40.1),56,100,0,*Likely underreported due to incomplete data
OK,Oklahoma,2017,March,12 month-ending,Heroin (T40.1),61,100,0,*Likely underreported due to incomplete data
OK,Oklahoma,2017,April,12 month-ending,Heroin (T40.1),61,100,0,*Likely underreported due to incomplete data
OK,Oklahoma,2017,May,12 month-ending,Heroin (T40.1),55,100,0,*Likely underreported due to incomplete data
OK,Oklahoma,2017,June,12 month-ending,Heroin (T40.1),62,100,0,*Likely underreported due to incomplete data
OK,Oklahoma,2017,July,12 month-ending,Heroin (T40.1),65,100,0.1,*Likely underreported due to incomplete data
OK,Oklahoma,2017,August,12 month-ending,Heroin (T40.1),65,100,0.1,*Likely underreported due to incomplete data
OK,Oklahoma,2015,January,12 month-ending,Methadone (T40.3),71,100,0,
OK,Oklahoma,2015,February,12 month-ending,Methadone (T40.3),70,100,0,
OK,Oklahoma,2015,March,12 month-ending,Methadone (T40.3),66,100,0,
OK,Oklahoma,2015,April,12 month-ending,Methadone (T40.3),66,100,0,
OK,Oklahoma,2015,May,12 month-ending,Methadone (T40.3),67,100,0,
OK,Oklahoma,2015,June,12 month-ending,Methadone (T40.3),65,100,0,
OK,Oklahoma,2015,July,12 month-ending,Methadone (T40.3),65,100,0,
OK,Oklahoma,2015,August,12 month-ending,Methadone (T40.3),62,100,0,
OK,Oklahoma,2015,September,12 month-ending,Methadone (T40.3),63,100,0,
OK,Oklahoma,2015,October,12 month-ending,Methadone (T40.3),65,100,0,
OK,Oklahoma,2015,November,12 month-ending,Methadone (T40.3),68,100,0,
OK,Oklahoma,2015,December,12 month-ending,Methadone (T40.3),62,100,0,
OK,Oklahoma,2016,January,12 month-ending,Methadone (T40.3),56,100,0,
OK,Oklahoma,2016,February,12 month-ending,Methadone (T40.3),60,100,0,
OK,Oklahoma,2016,March,12 month-ending,Methadone (T40.3),52,100,0,
OK,Oklahoma,2016,April,12 month-ending,Methadone (T40.3),52,100,0,
OK,Oklahoma,2016,May,12 month-ending,Methadone (T40.3),52,100,0,
OK,Oklahoma,2016,June,12 month-ending,Methadone (T40.3),48,100,0,
OK,Oklahoma,2016,July,12 month-ending,Methadone (T40.3),46,100,0,
OK,Oklahoma,2016,August,12 month-ending,Methadone (T40.3),45,100,0,
OK,Oklahoma,2016,September,12 month-ending,Methadone (T40.3),44,100,0,
OK,Oklahoma,2016,October,12 month-ending,Methadone (T40.3),44,100,0,
OK,Oklahoma,2016,November,12 month-ending,Methadone (T40.3),41,100,0,
OK,Oklahoma,2016,December,12 month-ending,Methadone (T40.3),44,100,0,
OK,Oklahoma,2017,January,12 month-ending,Methadone (T40.3),43,100,0,*Likely underreported due to incomplete data
OK,Oklahoma,2017,February,12 month-ending,Methadone (T40.3),39,100,0,*Likely underreported due to incomplete data
OK,Oklahoma,2017,March,12 month-ending,Methadone (T40.3),39,100,0,*Likely underreported due to incomplete data
OK,Oklahoma,2017,April,12 month-ending,Methadone (T40.3),41,100,0,*Likely underreported due to incomplete data
OK,Oklahoma,2017,May,12 month-ending,Methadone (T40.3),38,100,0,*Likely underreported due to incomplete data
OK,Oklahoma,2017,June,12 month-ending,Methadone (T40.3),39,100,0,*Likely underreported due to incomplete data
OK,Oklahoma,2017,July,12 month-ending,Methadone (T40.3),41,100,0.1,*Likely underreported due to incomplete data
OK,Oklahoma,2017,August,12 month-ending,Methadone (T40.3),37,100,0.1,*Likely underreported due to incomplete data
OK,Oklahoma,2015,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),368,100,0,
OK,Oklahoma,2015,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),353,100,0,
OK,Oklahoma,2015,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),351,100,0,
OK,Oklahoma,2015,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),353,100,0,
OK,Oklahoma,2015,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),340,100,0,
OK,Oklahoma,2015,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),320,100,0,
OK,Oklahoma,2015,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),313,100,0,
OK,Oklahoma,2015,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),300,100,0,
OK,Oklahoma,2015,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),288,100,0,
OK,Oklahoma,2015,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),284,100,0,
OK,Oklahoma,2015,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),284,100,0,
OK,Oklahoma,2015,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),282,100,0,
OK,Oklahoma,2016,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),270,100,0,
OK,Oklahoma,2016,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),276,100,0,
OK,Oklahoma,2016,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),269,100,0,
OK,Oklahoma,2016,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),275,100,0,
OK,Oklahoma,2016,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),267,100,0,
OK,Oklahoma,2016,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),266,100,0,
OK,Oklahoma,2016,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),275,100,0,
OK,Oklahoma,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),287,100,0,
OK,Oklahoma,2016,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),278,100,0,
OK,Oklahoma,2016,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),282,100,0,
OK,Oklahoma,2016,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),277,100,0,
OK,Oklahoma,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),282,100,0,
OK,Oklahoma,2017,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),289,100,0,*Likely underreported due to incomplete data
OK,Oklahoma,2017,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),282,100,0,*Likely underreported due to incomplete data
OK,Oklahoma,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),281,100,0,*Likely underreported due to incomplete data
OK,Oklahoma,2017,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),268,100,0,*Likely underreported due to incomplete data
OK,Oklahoma,2017,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),271,100,0,*Likely underreported due to incomplete data
OK,Oklahoma,2017,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),277,100,0,*Likely underreported due to incomplete data
OK,Oklahoma,2017,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),263,100,0.1,*Likely underreported due to incomplete data
OK,Oklahoma,2017,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),248,100,0.1,*Likely underreported due to incomplete data
OK,Oklahoma,2015,January,12 month-ending,Number of Deaths,"37,788",100,0,
OK,Oklahoma,2015,February,12 month-ending,Number of Deaths,"37,978",100,0,
OK,Oklahoma,2015,March,12 month-ending,Number of Deaths,"38,043",100,0,
OK,Oklahoma,2015,April,12 month-ending,Number of Deaths,"38,006",100,0,
OK,Oklahoma,2015,May,12 month-ending,Number of Deaths,"37,987",100,0,
OK,Oklahoma,2015,June,12 month-ending,Number of Deaths,"38,139",100,0,
OK,Oklahoma,2015,July,12 month-ending,Number of Deaths,"38,193",100,0,
OK,Oklahoma,2015,August,12 month-ending,Number of Deaths,"38,289",100,0,
OK,Oklahoma,2015,September,12 month-ending,Number of Deaths,"38,243",100,0,
OK,Oklahoma,2015,October,12 month-ending,Number of Deaths,"38,260",100,0,
OK,Oklahoma,2015,November,12 month-ending,Number of Deaths,"38,278",100,0,
OK,Oklahoma,2015,December,12 month-ending,Number of Deaths,"38,321",100,0,
OK,Oklahoma,2016,January,12 month-ending,Number of Deaths,"38,029",100,0,
OK,Oklahoma,2016,February,12 month-ending,Number of Deaths,"37,936",100,0,
OK,Oklahoma,2016,March,12 month-ending,Number of Deaths,"37,812",100,0,
OK,Oklahoma,2016,April,12 month-ending,Number of Deaths,"37,844",100,0,
OK,Oklahoma,2016,May,12 month-ending,Number of Deaths,"38,008",100,0,
OK,Oklahoma,2016,June,12 month-ending,Number of Deaths,"37,839",100,0,
OK,Oklahoma,2016,July,12 month-ending,Number of Deaths,"37,797",100,0,
OK,Oklahoma,2016,August,12 month-ending,Number of Deaths,"37,894",100,0,
OK,Oklahoma,2016,September,12 month-ending,Number of Deaths,"38,045",100,0,
OK,Oklahoma,2016,October,12 month-ending,Number of Deaths,"38,045",100,0,
